surah,ayah,latin_iast,latin_ascii
42,24,"tārā ki vale ye, e loka āllāhara nāme mithyā racanā kareche? āllāha cāile tomāra hṛdaẏe mohara mere ditena. vastutaḥ tini mithyāke miṭiẏe dena evaṃ nija vākya dvārā satyake pratiṣṭhita karena. tini (sakalera) antare nihita viṣaẏa samparke khuvai avagata.","tara ki vale ye, e loka allahara name mithya racana karechey allaha caile tomara hrdaye mohara mere ditena. vastutah tini mithyake mitiye dena evam nija vakya dvara satyake pratisthita karena. tini (sakalera) antare nihita visaya samparke khuvai avagata."
42,25,"tini tā~ra vāndāhadera tāovāha kvavūla karena, pāpa kṣamā karena āra tini jānena tomarā yā kara.","tini ta~ra vandahadera taovaha kvavula karena, papa ksama karena ara tini janena tomara ya kara."
42,26,"yārā īmāna āne āra satkarma kare tini tādera āhavāna śunena, āra tini tādera prati nija anugraha vār̤iẏe dena āra kāphiradera janya āche kaṭhina śāsti.","yara imana ane ara satkarma kare tini tadera ahavana sunena, ara tini tadera prati nija anugraha variye dena ara kaphiradera janya ache kathina sasti."
42,27,"āllāha yadi tā~ra sakala vāndāhadera janya riyaka paryāpta kare ditena, tāhale tārā avaśyai yamīne vidroha sṛṣṭi karata; kintu tini ekaṭā nirdiṣṭa parimāṇe yataṭuku icche nāyila karena. tini tā~ra vāndāhdera samparke pūrṇa oẏākiphahāla, tini tādera prati sarvadā dṛṣṭi rākhena.","allaha yadi ta~ra sakala vandahadera janya riyaka paryapta kare ditena, tahale tara avasyai yamine vidroha srsti karata; kintu tini ekata nirdista parimane yatatuku icche nayila karena. tini ta~ra vandahdera samparke purna oyakiphahala, tini tadera prati sarvada drsti rakhena."
42,28,"mānuṣa nirāśa haẏe yāoẏāra para tinii vṛṣṭi varṣaṇa karena, āra svīẏa rahamata char̤iẏe dena, tini-i sakala guṇe praśaṃsita prakṛta abhibhāvaka.","manusa nirasa haye yaoyara para tinii vrsti varsana karena, ara sviya rahamata chariye dena, tini-i sakala gune prasamsita prakrta abhibhavaka."
42,29,"tā~ra nidarśanasamūhera antargata hala āsamāna o yamīnera sṛṣṭi, āra e du’ẏera bhitara ye prāṇīkula char̤iẏe diẏechena tini. āra yakhana icche tini tāderake ekatrita karate sakṣama.","ta~ra nidarsanasamuhera antargata hala asamana o yaminera srsti, ara e du’yera bhitara ye pranikula chariye diyechena tini. ara yakhana icche tini taderake ekatrita karate saksama."
42,30,"tomādera upara ye vipadai upanīta haẏa tā tomādera hātera upārjanera kāraṇei, tini aneka aparādhai kṣamā kare dena.","tomadera upara ye vipadai upanita haya ta tomadera hatera uparjanera karanei, tini aneka aparadhai ksama kare dena."
42,31,"tomarā yamīne (āllāhara karma o parikalpanāke) bhanḍula (akṣama) karate pārave nā. āllāha chār̤ā tomādera nā āche kona abhibhāvaka, āra nā āche sāhāyyakārī.","tomara yamine (allahara karma o parikalpanake) bhandula (aksama) karate parave na. allaha chara tomadera na ache kona abhibhavaka, ara na ache sahayyakari."
42,32,tā~ra nidarśanasamūhera madhye hala samudre nirvighne calamāna jāhāja- pāhār̤era mata.,ta~ra nidarsanasamuhera madhye hala samudre nirvighne calamana jahaja- paharera mata.
42,33,"tini yadi icche karena vātāsake thāmiẏe dite pārena, takhana jāhājagulo samudra pṛṣṭhe gatihīna haẏe par̤ave. ete pratyeka ati dhairyaśīla śukara ādāẏakārīra janya avaśyai nidarśana raẏeche.","tini yadi icche karena vatasake thamiye dite parena, takhana jahajagulo samudra prsthe gatihina haye parave. ete pratyeka ati dhairyasila sukara adayakarira janya avasyai nidarsana rayeche."
42,34,"kiṃvā tini oguloke dhvaṃsa kare dite pārena tādera upārjita pāpera kāraṇe, āra prakṛtapakṣe tini to (tādera) aneka doṣa-truṭii kṣamā kare dena.","kimva tini oguloke dhvamsa kare dite parena tadera uparjita papera karane, ara prakrtapakse tini to (tadera) aneka dosa-trutii ksama kare dena."
42,35,"(āra oguloke dhvaṃsa karā haẏa) ejanyao ye, āmāra āẏāta niẏe yārā vitarka kare tārā yena jene neẏa ye, tādera (āllāhara kācha theke pāliẏe anyatra āśraẏa neẏāra janya) kona āśraẏasthala nei.","(ara oguloke dhvamsa kara haya) ejanyao ye, amara ayata niye yara vitarka kare tara yena jene neya ye, tadera (allahara kacha theke paliye anyatra asraya neyara janya) kona asrayasthala nei."
42,36,(ekhāne) tomāderake yā kichu deẏā haẏeche tā asthāẏī duniẏāra jīvanera (sāmānya) bhogyavastu mātra. āllāhara nikaṭa yā āche tā utkṛṣṭa evaṃ sthāẏī (āra tā hala) tādera janya yārā īmāna āne evaṃ tādera pratipālakera upara nirbhara kare.,(ekhane) tomaderake ya kichu deya hayeche ta asthayi duniyara jivanera (samanya) bhogyavastu matra. allahara nikata ya ache ta utkrsta evam sthayi (ara ta hala) tadera janya yara imana ane evam tadera pratipalakera upara nirbhara kare.
42,37,yārā var̤a var̤a pāpa evaṃ aślīla kāryakalāpa hate ve~ce cale evaṃ rāgānvita haẏeo kṣamā kare.,yara vara vara papa evam aslila karyakalapa hate ve~ce cale evam raganvita hayeo ksama kare.
42,38,"yārā tādera pratipālakera (nirdeśa pālanera mādhyame tā~ra) prati sār̤ā deẏa, niẏamita nāmāya pratiṣṭhā kare, pārasparika parāmarśera bhittite nijedera kāryādi paricālanā kare. āra āmi tāderake ye riyaka diẏechi tāttheke vyaẏa kare.","yara tadera pratipalakera (nirdesa palanera madhyame ta~ra) prati sara deya, niyamita namaya pratistha kare, parasparika paramarsera bhittite nijedera karyadi paricalana kare. ara ami taderake ye riyaka diyechi tattheke vyaya kare."
42,39,āra tādera upara atirikta vār̤āvār̤i karā hale nijedera pratirakṣāra vyavasthā kare.,ara tadera upara atirikta varavari kara hale nijedera pratiraksara vyavastha kare.
42,40,"anyāẏera pratividhāna hala anurūpa anyāẏa. ataḥpara ye kṣamā kare evaṃ samajhotā kare, tāra pratidāna deẏā āllāhara yimmāẏa. sīmāṅghanakārīderake āllāha pachanda karena nā.","anyayera pratividhana hala anurupa anyaya. atahpara ye ksama kare evam samajhota kare, tara pratidana deya allahara yimmaya. simanghanakariderake allaha pachanda karena na."
42,41,"keu atyācārita haẏe nijera pratirakṣāra vyavasthā nile, tāra viruddhe kona abhiyoga nei.","keu atyacarita haye nijera pratiraksara vyavastha nile, tara viruddhe kona abhiyoga nei."
42,42,"abhiyoga to tādera viruddhe yārā mānuṣera prati atyācāra kare, āra anyāẏabhāve yamīne vidroha sṛṣṭi kare; tādera janya āche yantraṇādāẏaka śāsti.","abhiyoga to tadera viruddhe yara manusera prati atyacara kare, ara anyayabhave yamine vidroha srsti kare; tadera janya ache yantranadayaka sasti."
42,43,"āra ye vyakti (atyācārita haoẏāra parao) dhairya dhāraṇa kare, āra (atyācārīke) kṣamā kare deẏa, tāhale tā avaśyai dṛr̤ha cittatāra kāja.","ara ye vyakti (atyacarita haoyara parao) dhairya dharana kare, ara (atyacarike) ksama kare deya, tahale ta avasyai drrha cittatara kaja."
42,44,"āllāhai yāke pathabhraṣṭa karena, tāra janya tini chār̤ā kona abhibhāvaka nei. tumi dekhave, yakhana yālimarā ‘āyāva pratyakṣa karave takhana valave- phire yāoẏāra kona patha āche ki?","allahai yake pathabhrasta karena, tara janya tini chara kona abhibhavaka nei. tumi dekhave, yakhana yalimara ‘ayava pratyaksa karave takhana valave- phire yaoyara kona patha ache kiy"
42,45,"tumi (āro) dekhave, tāderake jāhānnāmera sammukhe upasthita karā have, tārā thākave apamāne avanata, tārā lukiẏe tākāve. āra yārā īmāna eneche tārā valave, satyikāra kṣatigrasta to tārāi yārā kviẏāmatera dine nijederake evaṃ nijedera parivāra-parijanake kṣatigrasta kareche. sāvadhāna! yālimarā thākave sthāẏī ‘āyāve.","tumi (aro) dekhave, taderake jahannamera sammukhe upasthita kara have, tara thakave apamane avanata, tara lukiye takave. ara yara imana eneche tara valave, satyikara ksatigrasta to tarai yara kviyamatera dine nijederake evam nijedera parivara-parijanake ksatigrasta kareche. savadhana! yalimara thakave sthayi ‘ayave."
42,46,tādera kona abhibhāvaka thākave nā āllāh vyatīta yārā tāderake sāhāyya karate pāre. āllāha yāke pathabhraṣṭa karena tāra (śāsti theke vā~cāra) kona rāstā nei.,tadera kona abhibhavaka thakave na allah vyatita yara taderake sahayya karate pare. allaha yake pathabhrasta karena tara (sasti theke va~cara) kona rasta nei.
42,47,"tomarā tomādera pratipālakera kathāẏa sār̤ā dāo sei dina āsāra pūrve āllāha (’ra hukume yā saṃghaṭita haoẏā) theke phiriẏe rākhāra keu nei. sedina tomādera janya āśraẏasthala thākave nā, thākave nā tomādera janya kona pratirodhakārī.","tomara tomadera pratipalakera kathaya sara dao sei dina asara purve allaha (’ra hukume ya samghatita haoya) theke phiriye rakhara keu nei. sedina tomadera janya asrayasthala thakave na, thakave na tomadera janya kona pratirodhakari."
42,48,"etadasattveo tārā yadi mukha phiriẏei neẏa (tāhale phiriẏe nika, kāraṇa) āmi tomāke tādera hiphāyātakārī vāniẏe pāṭhāini. kathā pau~che deẏāi tomāra dāẏitva. āmi yakhana mānuṣake āmāra rahamata āsvādana karāi, takhana se utphulla haẏa. āra yakhana tādera kṛtakarmera kāraṇe tādera kona aniṣṭa haẏa, takhana mānuṣa akṛtajña haẏe yāẏa.","etadasattveo tara yadi mukha phiriyei neya (tahale phiriye nika, karana) ami tomake tadera hiphayatakari vaniye pathaini. katha pau~che deyai tomara dayitva. ami yakhana manusake amara rahamata asvadana karai, takhana se utphulla haya. ara yakhana tadera krtakarmera karane tadera kona anista haya, takhana manusa akrtajna haye yaya."
42,49,"āsamāna o yamīnera rājatva āllāharai, yā cāna tini sṛṣṭi karena. yāke cāna kanyā-santāna dena, yāke cāna putra santāna dena.","asamana o yaminera rajatva allaharai, ya cana tini srsti karena. yake cana kanya-santana dena, yake cana putra santana dena."
42,50,athavā tāderake dena putra o kanyā ubhaẏai. āra yāke icche vandhyā karena. tini sarva viṣaẏe sarvādhika avahita o kṣamatāvāna.,athava taderake dena putra o kanya ubhayai. ara yake icche vandhya karena. tini sarva visaye sarvadhika avahita o ksamatavana.
42,51,"kona mānuṣera e maryādā nei ye, āllāha tāra sāthe (sarāsari) kathā valavena oẏāhīra mādhyama vā pardāra ār̤āla vā kona dūta preraṇa chār̤ā. ataḥpara āllāhara anumatikrame se (manonīta mānuṣera kāche) oẏāhī kare yā tini (āllāha) cāna. tini sumahāna o mahāvijñānī.","kona manusera e maryada nei ye, allaha tara sathe (sarasari) katha valavena oyahira madhyama va pardara arala va kona duta prerana chara. atahpara allahara anumatikrame se (manonita manusera kache) oyahi kare ya tini (allaha) cana. tini sumahana o mahavijnani."
42,52,"ebhāve (uparokta 3ṭi upāẏei) āmāra nirdeśera mūla śikṣāke tomāra kāche āmi oẏāhī yoge preraṇa karechi. tumi jānate nā kitāva kī, īmāna kī, kintu āmi eke (arthāt oẏāhī yoge prerita kuraānake) karechi ālo, yāra sāhāyye āmāra vāndāhadera madhya hate yāke icche āmi saṭhika pathe paricālita kari. tumi niścitai (mānuṣaderake) saṭhika pathera dike nirdeśa karacha.","ebhave (uparokta 3ti upayei) amara nirdesera mula siksake tomara kache ami oyahi yoge prerana karechi. tumi janate na kitava ki, imana ki, kintu ami eke (arthat oyahi yoge prerita kuraanake) karechi alo, yara sahayye amara vandahadera madhya hate yake icche ami sathika pathe paricalita kari. tumi niscitai (manusaderake) sathika pathera dike nirdesa karacha."
42,53,yā kichu ākāśe āche āra yamīne āche esavera mālika yini sei āllāhara pathe. śune rākha! āllāhara kāchei sava viṣaẏa phire yāẏa.,ya kichu akase ache ara yamine ache esavera malika yini sei allahara pathe. sune rakha! allahara kachei sava visaya phire yaya.
43,1,hā-mīma.,ha-mima.
43,2,śapatha suspaṣṭa kitāvera.,sapatha suspasta kitavera.
43,3,āmi oṭāke karechi āravī bhāṣāra kuraāna yāte tomarā vujhate pāre.,ami otake karechi aravi bhasara kuraana yate tomara vujhate pare.
43,4,"āmāra kāche tā ummula kitāve (lāohe māhaphuje) saṃrakṣita āche, āra tā hala ati ucca maryādāsampanna jñāna-vijñāne pūrṇa.","amara kache ta ummula kitave (laohe mahaphuje) samraksita ache, ara ta hala ati ucca maryadasampanna jnana-vijnane purna."
43,5,tomarā eka sīmālaṅghanakārī jāti- e kāraṇe ki āmi tomādera kācha theke kuraāna pratyāhāra kare neva?,tomara eka simalanghanakari jati- e karane ki ami tomadera kacha theke kuraana pratyahara kare nevay
43,6,pūrvekāra jātigulora madhye āmi vahu rasūla pāṭhiẏechilāma.,purvekara jatigulora madhye ami vahu rasula pathiyechilama.
43,7,tādera kāche emana kona navī āseni yāke tārā ṭhāṭṭā-vidrūpa kareni.,tadera kache emana kona navi aseni yake tara thatta-vidrupa kareni.
43,8,āmi tāderake dhvaṃsa karechi- yārā chila edera ceẏe aneka veśi śaktiśālī. pūrvera jātigulora udāharaṇa atīta haẏe geche.,ami taderake dhvamsa karechi- yara chila edera ceye aneka vesi saktisali. purvera jatigulora udaharana atita haye geche.
43,9,"tumi yadi tāderake jijñesa kara- ākāśa o yamīna ke sṛṣṭi kareche? tārā avaśya avaśyai valave- ogulo pravala parākramaśālī mahājñānī āllāha sṛṣṭi karechena,","tumi yadi taderake jijnesa kara- akasa o yamina ke srsti karechey tara avasya avasyai valave- ogulo pravala parakramasali mahajnani allaha srsti karechena,"
43,10,"yini tomādera janya yamīnake karechena vistṛta, āra tāte tomādera janya vāniẏechena calāra patha- yāte tomarā saṭhika patha pete pāra.","yini tomadera janya yaminake karechena vistrta, ara tate tomadera janya vaniyechena calara patha- yate tomara sathika patha pete para."
43,11,yini ākāśa theke parimita pāni varṣaṇa karena yā diẏe tini mṛta bhū-bhāgake sañjīvita karena. ebhāvei tomāderake vera karā have.,yini akasa theke parimita pani varsana karena ya diye tini mrta bhu-bhagake sanjivita karena. ebhavei tomaderake vera kara have.
43,12,"tini sava kichuke jor̤ā jor̤ā sṛṣṭi karechena, āra tomādera janya nauyāna o gavādi paśu sṛṣṭi karechena yāte tomarā ārohaṇa kara,","tini sava kichuke jora jora srsti karechena, ara tomadera janya nauyana o gavadi pasu srsti karechena yate tomara arohana kara,"
43,13,"yāte tomarā yakhana tādera piṭhe sthira haẏe vasa, takhana yena tomādera pratipālakera anugrahera kathā smaraṇa kara āra vala- mahāna o pavitra tini yini, eguloke āmādera (vyavahārera janya) vaśībhūta kare diẏechena, āmarā eguloke vaśībhūta karate sakṣama chilāma nā.","yate tomara yakhana tadera pithe sthira haye vasa, takhana yena tomadera pratipalakera anugrahera katha smarana kara ara vala- mahana o pavitra tini yini, eguloke amadera (vyavaharera janya) vasibhuta kare diyechena, amara eguloke vasibhuta karate saksama chilama na."
43,14,āra āmāderake avaśyai āmādera pratipālakera dike phire yete have.,ara amaderake avasyai amadera pratipalakera dike phire yete have.
43,15,āra tārā āllāhara vāndādera madhya hate katakake āllāhara aṃśa mane kare niẏeche (yemana ‘īsā (āḥ)-ke tārā āllāhara putra mane kare). mānuṣa avaśyai spaṣṭataḥ akṛtajña.,ara tara allahara vandadera madhya hate katakake allahara amsa mane kare niyeche (yemana ‘isa (ah)-ke tara allahara putra mane kare). manusa avasyai spastatah akrtajna.
43,16,ki! tini tā~rai sṛṣṭi hate kanyā santāna grahaṇa karechena āra tomādera janya manonīta karechena putra santāna?,ki! tini ta~rai srsti hate kanya santana grahana karechena ara tomadera janya manonita karechena putra santanay
43,17,"tādera kāuke yakhana saṃvāda deẏā haẏa sei santānera yā tārā daẏāmaẏa āllāhara prati āropa kare, takhana tāra mukha manḍale kālimā cheẏe yāẏa, āra mana duḥkha vedanāẏa bhare yāẏa.","tadera kauke yakhana samvada deya haya sei santanera ya tara dayamaya allahara prati aropa kare, takhana tara mukha mandale kalima cheye yaya, ara mana duhkha vedanaya bhare yaya."
43,18,"tārā ki āllāhara janya nirdhārita kare emana santāna ye alaṃkāre lālita pālita haẏa, āra vitarkakāle vaktavyake spaṣṭa karate asamartha?","tara ki allahara janya nirdharita kare emana santana ye alamkare lalita palita haya, ara vitarkakale vaktavyake spasta karate asamarthay"
43,19,tārā daẏāmaẏera vāndāh phereśatāderake nārī gaṇya kare. tārā ki phereśatāderake sṛṣṭi sarāsari dekheche? tādera sākṣya likhe rākhā have evaṃ tārā jijñāsita have.,tara dayamayera vandah pheresataderake nari ganya kare. tara ki pheresataderake srsti sarasari dekhechey tadera saksya likhe rakha have evam tara jijnasita have.
43,20,tārā āro vale- daẏāmaẏa āllāha icche karale āmarā odera pū~jā karatāma nā. e viṣaẏe tādera kona jñānai nei. tārā śudhu āndāja anumāne kathā vale.,tara aro vale- dayamaya allaha icche karale amara odera pu~ja karatama na. e visaye tadera kona jnanai nei. tara sudhu andaja anumane katha vale.
43,21,āmi ki tāderake era (arthāt kuraānera) āge kona kitāva diẏechi ataḥpara tārā tā aā~kar̤e dhare āche?,ami ki taderake era (arthat kuraanera) age kona kitava diyechi atahpara tara ta aa~kare dhare achey
43,22,varaṃ tārā vale- āmarā āmādera pūrva puruṣaderake eka dharmamata pālanarata peẏechi āra āmarā tādera padāṅka anusaraṇa kare pathaprāpta haẏechi.,varam tara vale- amara amadera purva purusaderake eka dharmamata palanarata peyechi ara amara tadera padanka anusarana kare pathaprapta hayechi.
43,23,"ebhāve tomāra pūrve yakhanai āmi kona janapade satarkakārī (navī-rasūla) pāṭhiẏechi, takhanai tādera sampadaśālī lokerā valeche- āmarā āmādera pūrvapuruṣaderake eka dharmamata pālanarata peẏechi āra āmarā tāderai padāṅka anusaraṇa karachi.","ebhave tomara purve yakhanai ami kona janapade satarkakari (navi-rasula) pathiyechi, takhanai tadera sampadasali lokera valeche- amara amadera purvapurusaderake eka dharmamata palanarata peyechi ara amara taderai padanka anusarana karachi."
43,24,"takhana sei satarkakārī valata- tomarā tomādera pitṛpuruṣake ye dharmamatera upara peẏecha, āmi yadi tomādera kāche tāra ceẏe utkṛṣṭa dharmamata niẏe āsi (tavuo ki tomarā tāderai anusaraṇa karave)? tārā valataḥ tomāderake yā diẏe pāṭhāno haẏeche āmarā tā pratyākhyāna kari.","takhana sei satarkakari valata- tomara tomadera pitrpurusake ye dharmamatera upara peyecha, ami yadi tomadera kache tara ceye utkrsta dharmamata niye asi (tavuo ki tomara taderai anusarana karave)y tara valatah tomaderake ya diye pathano hayeche amara ta pratyakhyana kari."
43,25,"ataḥpara āmi tādera upara pratiśodha grahaṇa karalāma, ekhana dekha, mithyukadera pariṇati kī haẏechila.","atahpara ami tadera upara pratisodha grahana karalama, ekhana dekha, mithyukadera parinati ki hayechila."
43,26,"smaraṇa kara, ivarāhīma (ā.) yakhana tāra pitāke o tāra jātike valechila- tomarā yegulora pūjā kara, segulo theke āmi samparkahīna.","smarana kara, ivarahima (a.) yakhana tara pitake o tara jatike valechila- tomara yegulora puja kara, segulo theke ami samparkahina."
43,27,"āmāra samparka āche śudhu tā~ra sāthe yini āmāke sṛṣṭi karechena, tinii āmāke saṭhika patha dekhāvena.","amara samparka ache sudhu ta~ra sathe yini amake srsti karechena, tinii amake sathika patha dekhavena."
43,28,"e kathāṭike se sthāẏī vāṇīrūpe tāra paravartīdera madhye rekhe geche, yāte tārā (āllāhara pathe) phire āse.","e kathatike se sthayi vanirupe tara paravartidera madhye rekhe geche, yate tara (allahara pathe) phire ase."
43,29,"hyā~, āmii tāderake āra tādera pūrvapuruṣake bhogera sāmagrī diẏechilāma. avaśeṣe tādera kāche āsalo satya evaṃ savakichu spaṣṭakārī rasūla.","hya~, amii taderake ara tadera purvapurusake bhogera samagri diyechilama. avasese tadera kache asalo satya evam savakichu spastakari rasula."
43,30,"satya yakhana tādera kāche āsala takhana tārā valala- eṭā yādu, āmarā eṭā māni nā.","satya yakhana tadera kache asala takhana tara valala- eta yadu, amara eta mani na."
43,31,tārā valala- e kuraāna (makkā o tāẏepha e) du’ janapadera kona gaṇyamānya vyaktira upara kena avatīrṇa hala nā?,tara valala- e kuraana (makka o tayepha e) du’ janapadera kona ganyamanya vyaktira upara kena avatirna hala nay
43,32,"tomāra pratipālakera rahamata ki tārā vaṇṭana kare (ye tādera marjimata kuraāna nāyila karate have)? tādera mājhe tādera jīvikā āmii vaṇṭana karechi pārthiva jīvane evaṃ maryādāẏa ekake anyera upara unnata kari yāte eke aparera sahāẏatā grahaṇa karate pāre. tārā yā sañcaẏa kare, tomāra pratipālakera rahamata tāttheke uttama","tomara pratipalakera rahamata ki tara vantana kare (ye tadera marjimata kuraana nayila karate have)y tadera majhe tadera jivika amii vantana karechi parthiva jivane evam maryadaya ekake anyera upara unnata kari yate eke aparera sahayata grahana karate pare. tara ya sancaya kare, tomara pratipalakera rahamata tattheke uttama"
43,33,(satyake asvīkāra ka’re) sava eka jātite pariṇata have e āśaṅkā nā thākale yārā daẏāmaẏa āllāhake asvīkāra kare tāderake avaśyai ditāma tādera gṛhera janya raupya nirmita chāda āra si~r̤i yāte tārā ārohaṇa karata.,(satyake asvikara ka’re) sava eka jatite parinata have e asanka na thakale yara dayamaya allahake asvikara kare taderake avasyai ditama tadera grhera janya raupya nirmita chada ara si~ri yate tara arohana karata.
43,34,āra tādera gṛhera janya ditāma darajā o pālaṅka yāte tārā helāna diẏe vasata.,ara tadera grhera janya ditama daraja o palanka yate tara helana diye vasata.
43,35,āra svarṇa nirmitao ditāma. egulo savai to pārthiva jīvanera bhogya sāmagrī mātra. āra ākhirāta tomāra pratipālakera kāche tāderai janya yārā (āllāhake) bhaẏa kare.,ara svarna nirmitao ditama. egulo savai to parthiva jivanera bhogya samagri matra. ara akhirata tomara pratipalakera kache taderai janya yara (allahake) bhaya kare.
43,36,"ye vyakti daẏāmaẏa āllāhara smaraṇa theke nijeke phiriẏe neẏa, āmi tāra janya śaẏatvānake niẏojita kari, ataḥpara se haẏa tāra ghaniṣṭha sahacara.","ye vyakti dayamaya allahara smarana theke nijeke phiriye neya, ami tara janya sayatvanake niyojita kari, atahpara se haya tara ghanistha sahacara."
43,37,"tārāi mānuṣake satpathe calate avaśyai vādhā deẏa, āra mānuṣa mane kare ye, tārā saṭhika pathe raẏeche.","tarai manusake satpathe calate avasyai vadha deya, ara manusa mane kare ye, tara sathika pathe rayeche."
43,38,"avaśeṣe se yakhana āmāra kāche āsave, takhana śaẏatvānake valave, hāẏa! āmāra o tomāra mājhe yadi pūrva o paścimera vyavadhāna thākata! katai nā nikṛṣṭa sahacara se!","avasese se yakhana amara kache asave, takhana sayatvanake valave, haya! amara o tomara majhe yadi purva o pascimera vyavadhana thakata! katai na nikrsta sahacara se!"
43,39,tomādera hā-hutāśa āja tomādera kona kāje āsave nā yehetu tomarā sīmālaṅghana karechile. tomarā have śāstira aṃśīdāra.,tomadera ha-hutasa aja tomadera kona kaje asave na yehetu tomara simalanghana karechile. tomara have sastira amsidara.
43,40,tumi ki vadhirake śunāte pārave athavā ye andha āra ye āche suspaṣṭa pathabhraṣṭera madhye tāke satpatha dekhāte pārave?,tumi ki vadhirake sunate parave athava ye andha ara ye ache suspasta pathabhrastera madhye take satpatha dekhate paravey
43,41,"āmi yadi tomāke (duniẏā theke) niẏeo yāi, tavu āmi tādera kācha theke pratiśodha grahaṇa karava.","ami yadi tomake (duniya theke) niyeo yai, tavu ami tadera kacha theke pratisodha grahana karava."
43,42,"athavā āmi tāderake ye ‘āyāvera o‘ẏādā diẏechi tā yadi tomāke dekhiẏe dei (āmāra pakṣe savai sambhava), kāraṇa tādera upara āmāra pūrṇa kṣamatā āche.","athava ami taderake ye ‘ayavera o‘yada diyechi ta yadi tomake dekhiye dei (amara pakse savai sambhava), karana tadera upara amara purna ksamata ache."
43,43,"kājei tomāra prati yā oẏāhī karā haẏa tumi tā dṛr̤habhāve ā~kar̤e dhara, kenanā tumi to ācha sarala saṭhika pathe.","kajei tomara prati ya oyahi kara haya tumi ta drrhabhave a~kare dhara, kenana tumi to acha sarala sathika pathe."
43,44,kuraāna hala avaśyai tomāra janya āra tomāra jātira janya upadeśa vāṇī. āra e samparke acirei tomāderake jaoẏāvadihi karate have.,kuraana hala avasyai tomara janya ara tomara jatira janya upadesa vani. ara e samparke acirei tomaderake jaoyavadihi karate have.
43,45,āmi tomāra pūrve ye sava rasūla pāṭhiẏechilāma tāderake jijñesa kara (arthāt tādera kitāva dekha o tādera satyikāra anusārīdera nikaṭa yācāi kara) āmi ki daẏāmaẏa āllāha chār̤ā kona ilāha sthira karechilāma yādera ‘ivādāta karate have?,ami tomara purve ye sava rasula pathiyechilama taderake jijnesa kara (arthat tadera kitava dekha o tadera satyikara anusaridera nikata yacai kara) ami ki dayamaya allaha chara kona ilaha sthira karechilama yadera ‘ivadata karate havey
43,46,āmi mūsāke āmāra nidarśanasaha pherāuna o tāra pradhānadera nikaṭa pāṭhiẏechilāma. mūsā (ā.) valechila- āmi viśvajagatera pratipālakera rasūla.,ami musake amara nidarsanasaha pherauna o tara pradhanadera nikata pathiyechilama. musa (a.) valechila- ami visvajagatera pratipalakera rasula.
43,47,"yakhana se āmāra āẏātasamūha niẏe tādera kāche āsalo, takhana tārā tā niẏe hāsi-ṭhāṭṭā karate lāgala.","yakhana se amara ayatasamuha niye tadera kache asalo, takhana tara ta niye hasi-thatta karate lagala."
43,48,āmi tāderake ye nidarśanai dekhātāma tā hata pūrvavartī nidarśana theke var̤a. āmi tāderake śāsti dvārā pākar̤āo karalāma yāte tārā (āmāra pathe) phire āse.,ami taderake ye nidarsanai dekhatama ta hata purvavarti nidarsana theke vara. ami taderake sasti dvara pakarao karalama yate tara (amara pathe) phire ase.
43,49,(śāstite ākrānta haẏe) tārā valechila- ohe yādukara! tumi āmādera janya tomāra pratipālakera kāche tā cāo yāra o‘ẏādā tini tomāra kāche karechena. āmarā avaśyai satpathe calava.,(sastite akranta haye) tara valechila- ohe yadukara! tumi amadera janya tomara pratipalakera kache ta cao yara o‘yada tini tomara kache karechena. amara avasyai satpathe calava.
43,50,"kintu yakhanai āmi tādera theke śāsti sariẏe dilāma, takhanai tārā aṅgīkāra bhaṅga kare vasala.","kintu yakhanai ami tadera theke sasti sariye dilama, takhanai tara angikara bhanga kare vasala."
43,51,"pherāuna tāra sampradāẏera mājhe ghoṣaṇā dila. valala- he āmāra sampradāẏa! misarera rājatva ki āmāra naẏa? āra e sava nadanadī āmāra nīca diẏe vaẏe yācche, tomarā ki tā dekha nā?","pherauna tara sampradayera majhe ghosana dila. valala- he amara sampradaya! misarera rajatva ki amara nayay ara e sava nadanadi amara nica diye vaye yacche, tomara ki ta dekha nay"
43,52,"āmi ki e loka theke śreṣṭha nai ye nīca, ye nijera kathāṭio spaṣṭa kare valate akṣama!","ami ki e loka theke srestha nai ye nica, ye nijera kathatio spasta kare valate aksama!"
43,53,(se yadi āllāhara rasūlai haẏe thāke) tāhale tā~ke kena svarṇa kaṅkana deẏā hala nā? athavā sārivaddhabhāve phereśatārā kena tāra sāthe āsala nā?,(se yadi allahara rasulai haye thake) tahale ta~ke kena svarna kankana deya hala nay athava sarivaddhabhave pheresatara kena tara sathe asala nay
43,54,ebhāve se tāra jātira lokedera vokā vāniẏe dila. phale tārā tāra kathā mene nila. tārā chila eka pāpācārī sampradāẏa.,ebhave se tara jatira lokedera voka vaniye dila. phale tara tara katha mene nila. tara chila eka papacari sampradaya.
43,55,"tārā yakhana āmāke rāgānvita karala, takhana āmi tādera upara pratiśodha nilāma, ataḥpara savvāike ḍuviẏe māralāma.","tara yakhana amake raganvita karala, takhana ami tadera upara pratisodha nilama, atahpara savvaike duviye maralama."
43,56,ebhāve āmi tāderake karalāma atītera mānuṣa āra paravartīdera janya dṛṣṭānta.,ebhave ami taderake karalama atitera manusa ara paravartidera janya drstanta.
